web-scraper-order,web-scraper-start-url,pagination,item_name,item_price
"1727767008-867","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Goodfellow & Co Men's Short Sleeve 4pk Crew T-Shirt -","$31.00"
"1727767008-868","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Realtree Men's Essential Camo Lightweight Performance Short Sleeve Shirt","$11.99"
"1727767008-869","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","FAHIZO Men's White Tuxedo Shirt with Wing Collar, French Cuffs & Accessories","$35.99"
"1727767008-870","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Nike Men's Sportswear Open Hem Club Pants","$85.00"
"1727767008-871","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Yacht & Smith Mens and Womens Thermal Winter Socks, Warm Cold Resistant Bulk Pack","$60.00"
"1727767008-872","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Nike Women's Everyday Lightweight No-Show Socks (6 Pair)","$39.46"
"1727767008-873","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Alex Vando Mens Golf Shirt Moisture Wicking Quick-Dry Short Sleeve Casual Polo Shirts for Men","$24.99"
"1727767008-874","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","FZNHQL Fashion Men's Tracksuits 2 Piece Casual Athletic Jogging Outfits Short/Long Sleeve Track Suits for Men Set","$34.99"
"1727767008-875","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Tanst Sky Men's Polo Shirts Long Sleeve Collared V Neck Pocket Knit Tops Business Casual Golf Slim Fit Clothes","$26.99"
"1727767008-876","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","MAGCOMSEN Men's Flannel Shirts Long Sleeve Button Down Flannel Shirt Jacket with Hood Casual Cotton Plaid Shirt","$41.98"
"1727767008-877","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Levi's Men's 569 Loose Straight Fit Jeans","$59.99"
"1727767008-878","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Jockey Mens Underwear Briefs - Classic Full Rise Design, Pack of 6 - Authentic Mens Underwear for Comfort and Quality","$39.00"
"1727767008-879","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Extra Wide Comfort Fit Athletic Crew (Mid-Calf) Socks for Men and Women, For Wide Feet Pick your size, Do not size up","$29.99"
"1727767008-880","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Calvin Klein Men's Ultra Soft Modern Modal Trunk","$44.88"
"1727767008-881","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","(8 Pack) Pro Finger Tape For Bjj, Bouldering, Crossfit | Ultimate Protection & Fast Recovery | Extreme Quality, No-Fray Climbing Tape | Extended Wear, Super Strong Adhesive | Bjj Tape For Hands","$13.99"
"1727767008-882","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Mens Polo Shirts Short and Long Sleeve Casual Solid Stylish Dry Fit Performance Designed Collared Golf Polo Shirts for Men","$18.75"
"1727767008-883","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Men's Boxers 100% Organic Cotton, Soft Boxers for Men, 3-Pack","$49.95"
"1727767008-884","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Peso Pluma Unisex-Adult Official Merch Éxodo Tour Cross T-Shirt","$40.00"
"1727767008-885","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","NITAGUT Men Henley Neck Long Sleeve Daily Look Linen Shirts","$29.99"
"1727767008-886","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Volcom Men's Vmonty Stretch Chino Short","$29.95"
"1727767008-887","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","J.VER Men's Linen Shirts Casual Button Down Long Sleeve Shirt Solid Spread Collar Summer Beach Shirts with Pocket","$22.99"
"1727767008-888","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","COOFANDY Men's Packable Rain Jacket Lightweight Waterproof Raincoat with Hood Outdoor Running Hiking Cycling","$32.97"
"1727767008-889","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","JMIERR Mens Muscle Slim T Shirt V-Neck Longline Henley Shirt Gym Workout Athletic Tee Shirts","$19.99"
"1727767008-890","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Amazon Essentials Men's Full-Zip Fleece Hoodie (Available in Big & Tall)","$29.40"
"1727767008-891","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Wrangler Authentics Men's Premium Twill Cargo Short","$22.86"
"1727767008-892","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Jerzees Men’s NuBlend Fleece Hoodies & Sweatshirts, Cotton Blend, Sizes S-3X","$15.31"
"1727767008-893","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Nike Everyday Cushion Ankle Training Socks (3 Pair)","$20.04"
"1727767008-894","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Gildan Unisex adult Fleece Zip Hoodie Sweatshirt, Style G18600, Multipack","$18.74"
"1727767008-895","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Natural Feelings Boxer Briefs Mens Underwear Men Pack Soft Cotton Open Fly Underwear","$29.99"
"1727767008-896","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Aolesy Men’s 2 in 1 Running Shorts, Workout Gym Athletic Shorts for Men Quick Dry Lightweight Training Shorts with Pockets","$19.99"
"1727767008-897","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Amazon Essentials Men's 7"" Quick-Dry Swim Trunk","$19.90"
"1727767008-898","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Bluemaple 6 Pack Copper Compression Socks for Women and Men Circulation-Best Support for Medical, Running,Nursing,Athletic","$21.99"
"1727767008-899","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","Under Armour Performance Tech No Show Socks, Multipairs","$29.00"
"1727767008-900","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=15&qid=1727766998&ref=sr_pg_14","32º DEGREES Mens 4-Pack Active Mesh Quick Dry Performance Boxer Brief","$30.27"
"1727767014-901","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","Men's Quilted Sweatshirts Casual Long Sleeve Stand Collar Quarter Button Pullover Sweatshirt","$30.99"
"1727767014-902","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","MAGCOMSEN Men's Sweater Pullover Sweaters Crewneck Plaid Sweater Casual Cotton Sweater Fall Winter Sweater","$32.98"
"1727767014-903","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","Men's PU Leather Motorcycle Jacket Winter Moto Clothing Fashion Warm Overcoat","$54.99"
"1727767014-904","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","BEYOND FASHION Men's Sweater V Neck Long Sleeve Pullover - 100% Pure Cashmere","$138.69"
"1727767014-905","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","Ultra Performance Mens Workout Gym Shorts Men Casual 4 Pack Men's Athletic Running Shorts for Men 7 Inch Inseam","$36.99"
"1727767014-906","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","Tommy Hilfiger Men's Classic Zip Front Polar Fleece Jacket","$34.99"
"1727767014-907","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","Amazon Essentials Men's Performance Cotton Cushioned Breathable Athletic No-Show Sports Socks, 10 Pairs","$14.20"
"1727767014-908","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","Calvin Klein Men's Dress Socks - Lightweight Cotton Blend Crew Socks (8 Pairs)","$39.99"
"1727767014-909","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","RainRider Rain Suits Waterproof for Men & Women Heavy Duty Rain Gear High Visibility Reflective Jacket Bib Pants","$76.99"
"1727767014-910","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","ExOfficio Men's Give-N-Go 2.0 Boxer Brief (2 Pack)","$50.00"
"1727767014-911","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","Kirkland Signature Men's Athletic Sock, 8 Count","$19.47"
"1727767014-912","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","Stafford 6 Pack 100% Cotton Full-Cut Briefs White","$32.75"
"1727767014-913","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","RICHBULL 100 Pairs Thin Low Cut Ankle Socks for Men & Women Bulk Socks,Breathable Casual Socks Athletic Sock Wholesale","$39.99"
"1727767014-914","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","Men's Swim Trunks Quick Dry Board Shorts with Zipper Pockets Beach Shorts Bathing Suits for Men - No Mesh Liner","$29.99"
"1727767014-915","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","Men's Lightweight Hiking Pants Breathable Quick Dry Fit Waterproof Camping Fishing Running Athletic Active Jogger Pant","$27.99"
"1727767014-916","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","Pro Club Men's Heavyweight Pullover Hoodie","$31.99"
"1727767014-917","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=16&qid=1727767003&ref=sr_pg_15","SheLucki Hawaiian Shirt for Men, Unisex Summer Beach Casual Short Sleeve Button Down Shirts, Printed Palmshadow Clothing","$19.99"
